id,reason,created_at,question_id,user_id
400,"이 질문은 재미없어요","2023-04-23 12:23:34",240,837786
401,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 12:23:37",240,837786
402,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 12:24:56",323,843118
403,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 12:24:59",323,843118
404,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 12:25:00",323,843118
405,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 13:12:56",307,839890
406,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 13:27:10",148,837642
407,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 13:27:13",148,837642
408,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 13:39:31",186,841050
409,기타,"2023-04-23 13:44:45",223,841244
410,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 13:52:42",199,843143
411,"오타가 있음","2023-04-23 14:14:05",298,840506
412,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 14:14:33",263,842772
413,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 14:16:20",312,838505
414,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 14:16:26",198,838505
415,기타,"2023-04-23 14:39:05",129,842749
416,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 14:43:00",224,843362
417,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 14:48:07",113,843118
418,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 14:53:54",242,841181
419,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 14:53:58",301,841181
420,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 14:54:02",209,841181
421,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 14:54:06",123,841181
422,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 15:03:58",292,841195
423,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 15:07:14",142,843172
424,기타,"2023-04-23 15:07:23",245,842736
425,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 15:10:33",203,840301
426,기타,"2023-04-23 15:11:20",318,841220
427,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 15:11:53",150,840301
428,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 15:12:00",304,840301
429,기타,"2023-04-23 15:18:18",111,840301
430,"이 질문은 재미없어요","2023-04-23 15:43:55",264,839056
431,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 16:22:33",174,839369
432,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 17:13:09",180,843348
433,기타,"2023-04-23 17:13:14",180,843348
434,기타,"2023-04-23 17:22:21",167,841419
435,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 18:01:06",149,841349
436,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 18:33:07",209,842168
437,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 18:33:16",181,842168
438,"이 질문은 재미없어요","2023-04-23 20:49:21",234,839056
439,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 22:00:48",235,843291
440,기타,"2023-04-23 22:04:48",124,841519
441,기타,"2023-04-23 22:50:58",197,840816
442,기타,"2023-04-23 22:51:15",320,843118
443,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 22:51:23",320,843118
444,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 23:09:57",239,841367
445,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 23:10:01",239,841367
446,기타,"2023-04-23 23:10:48",277,841487
447,"이 질문은 재미없어요","2023-04-23 23:48:41",190,843477
448,"어떻게 이런 생각을? 이 질문 최고!","2023-04-23 23:51:25",285,843477
449,"이 질문은 재미없어요","2023-04-24 00:37:19",321,839056
450,"선정적이거나 자극적인 질문","2023-04-24 00:57:45",286,841425
451,"선정적이거나 자극적인 질문","2023-04-24 02:11:35",108,842662
452,"불쾌한 내용이 포함되어 있음","2023-04-24 02:11:38",108,842662
453,"선정적이거나 자극적인 질문","2023-04-24 02:11:41",108,842662
454,기타,"2023-04-24 02:22:29",318,838803
455,"이 질문은 재미없어요","2023-04-24 02:22:35",318,838803
456,"불쾌한 내용이 포함되어 있음","2023-04-24 02:22:40",318,838803
457,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 02:23:29",321,842168
458,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 02:42:14",103,837617
459,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 03:00:48",258,844061
460,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 03:01:02",173,844061
461,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 03:10:03",115,843370
462,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 03:30:01",218,843873
463,"이 질문은 재미없어요","2023-04-24 03:34:34",281,843370
464,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 04:22:32",196,843477
465,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 05:21:19",150,839767
466,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 05:27:46",107,842147
467,기타,"2023-04-24 05:27:51",107,842147
468,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 05:39:33",221,842147
469,기타,"2023-04-24 05:42:11",133,841510
470,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 05:44:14",313,843291
471,기타,"2023-04-24 06:09:07",129,841534
472,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 06:09:10",129,841534
473,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 06:10:59",314,840260
474,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 06:24:45",210,839683
475,기타,"2023-04-24 06:39:14",209,841519
476,기타,"2023-04-24 06:43:49",210,838646
477,기타,"2023-04-24 06:43:53",210,838646
478,기타,"2023-04-24 06:44:29",184,843874
479,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 06:45:27",221,842742
480,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 06:48:23",303,841448
481,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 07:16:30",124,840656
482,기타,"2023-04-24 07:21:47",153,840822
483,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 07:24:44",257,839226
484,"이 질문은 재미없어요","2023-04-24 08:09:19",104,841251
485,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 08:26:42",215,840004
486,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 08:38:43",240,843291
487,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 09:10:14",179,843942
488,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 09:50:02",116,842108
489,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 09:50:38",103,839575
491,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 10:36:03",224,844700
494,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 11:37:53",268,840875
495,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 12:19:50",132,843874
496,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 12:28:18",110,839767
497,"이 질문은 재미없어요","2023-04-24 12:45:25",111,844851
498,"이 질문은 재미없어요","2023-04-24 12:46:01",111,844851
499,"이 질문은 재미없어요","2023-04-24 13:09:18",111,844489
500,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 13:12:59",203,841520
501,"이 질문은 재미없어요","2023-04-24 13:29:29",259,844851
502,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 13:31:34",133,844767
503,기타,"2023-04-24 13:35:13",141,843728
504,"이 질문은 재미없어요","2023-04-24 13:40:04",318,844851
505,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 14:14:06",289,844587
506,"이 질문은 재미없어요","2023-04-24 14:28:35",318,844851
507,"이 질문은 재미없어요","2023-04-24 14:30:30",185,844851
508,"불쾌한 내용이 포함되어 있음","2023-04-24 14:51:21",109,839888
509,기타,"2023-04-24 14:59:42",282,842168
510,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:00:07",230,842168
511,기타,"2023-04-24 15:03:31",305,839138
512,기타,"2023-04-24 15:16:47",192,843429
513,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:18:36",231,844265
514,기타,"2023-04-24 15:18:53",231,844265
515,"이 질문은 재미없어요","2023-04-24 15:24:35",116,844851
516,"이 질문은 재미없어요","2023-04-24 15:24:39",179,844851
517,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:49:05",323,843650
518,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:49:12",110,843650
519,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:49:24",318,843650
520,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:49:29",309,843650
521,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:49:39",244,843650
522,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:49:43",253,843650
523,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:49:54",210,843650
524,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:49:59",300,843650
525,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:50:14",107,843650
526,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:50:18",150,843650
527,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:50:45",140,843650
528,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 15:50:51",124,843650
529,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 16:11:44",304,844034
530,기타,"2023-04-24 16:12:14",201,844034
531,"이 질문은 재미없어요","2023-04-24 16:20:47",141,844851
532,기타,"2023-04-24 16:46:07",111,842742
533,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 17:01:34",228,840854
534,"이 질문은 재미없어요","2023-04-24 17:21:48",112,839056
535,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 17:40:06",173,843438
536,기타,"2023-04-24 17:40:12",173,843438
537,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 18:38:55",209,842168
538,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 18:38:59",209,842168
539,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 21:39:01",259,840570
540,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 21:39:09",221,840570
541,기타,"2023-04-24 22:28:12",132,843779
542,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 22:28:18",132,843779
543,"이 질문은 재미없어요","2023-04-24 22:57:59",191,844851
544,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 23:11:31",196,843477
545,"어떻게 이런 생각을? 이 질문 최고!","2023-04-24 23:16:56",240,843876
546,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 00:51:07",198,840608
547,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 01:15:57",238,844665
548,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 02:27:48",150,844353
549,"불쾌한 내용이 포함되어 있음","2023-04-25 03:15:29",238,842686
550,기타,"2023-04-25 03:15:35",238,842686
551,"불쾌한 내용이 포함되어 있음","2023-04-25 03:24:15",238,842686
552,"불쾌한 내용이 포함되어 있음","2023-04-25 03:25:41",219,842686
553,"이 질문은 재미없어요","2023-04-25 03:47:38",217,844851
554,기타,"2023-04-25 04:58:11",112,838460
555,기타,"2023-04-25 04:59:19",205,844526
556,기타,"2023-04-25 06:20:05",111,842742
557,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 06:49:52",109,839890
558,"이 질문은 재미없어요","2023-04-25 06:54:25",135,844851
559,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 07:07:51",103,844737
560,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 07:14:27",134,844737
561,"오타가 있음","2023-04-25 08:06:53",139,837764
562,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 08:22:07",221,840816
563,"이 질문은 재미없어요","2023-04-25 08:27:30",188,840657
564,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 08:28:50",106,844664
565,기타,"2023-04-25 08:28:54",106,844664
566,"이 질문은 재미없어요","2023-04-25 08:44:27",249,844851
567,"불쾌한 내용이 포함되어 있음","2023-04-25 09:02:24",108,845236
568,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 09:08:28",247,844737
569,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 09:08:33",103,844737
570,"이 질문은 재미없어요","2023-04-25 09:11:50",108,845236
571,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 09:21:53",153,842855
572,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 09:32:48",303,844587
574,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 10:34:14",104,838492
575,"오타가 있음","2023-04-25 10:49:03",120,837764
576,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 11:01:17",210,845431
577,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 11:32:27",221,844381
578,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 11:42:13",267,845629
579,"불쾌한 내용이 포함되어 있음","2023-04-25 11:48:07",167,845451
580,기타,"2023-04-25 11:51:11",193,838603
582,"이 질문은 재미없어요","2023-04-25 12:46:08",213,839056
583,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 13:09:22",128,845562
584,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 13:12:06",171,842008
585,"이 질문은 재미없어요","2023-04-25 13:15:06",201,845783
586,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 13:16:51",201,845783
587,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 13:21:06",107,839404
589,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 13:46:56",192,840834
590,기타,"2023-04-25 14:08:53",261,845535
591,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 14:12:20",265,845383
592,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 14:12:29",156,845383
593,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 14:30:51",130,843175
594,기타,"2023-04-25 15:18:58",221,838620
595,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 15:46:35",259,839432
596,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 15:46:38",259,839432
597,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 16:08:39",267,846136
598,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 16:08:42",267,846136
599,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 16:40:43",180,837617
600,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 16:45:06",146,841181
601,기타,"2023-04-25 16:45:07",307,838423
602,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 16:56:32",306,846235
603,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 17:15:38",233,839426
612,기타,"2023-04-25 19:18:34",197,839610
613,기타,"2023-04-25 20:16:54",131,832340
614,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 20:17:00",131,832340
615,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 21:31:25",129,842310
616,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 22:24:07",244,841065
617,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 22:37:37",231,845883
618,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 22:40:38",199,843306
619,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 22:59:06",126,845806
620,"어떻게 이런 생각을? 이 질문 최고!","2023-04-25 23:36:02",104,846425
621,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 01:09:01",110,843305
622,"불쾌한 내용이 포함되어 있음","2023-04-26 01:12:52",238,842686
623,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 01:18:08",114,845727
624,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 01:31:46",206,840520
625,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 01:33:59",162,842942
626,기타,"2023-04-26 01:34:12",162,842942
627,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 01:50:13",280,845675
628,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 01:50:24",151,845675
629,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 01:50:30",206,845675
630,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 01:50:34",323,845675
631,"이 질문은 재미없어요","2023-04-26 01:54:22",111,839092
632,"불쾌한 내용이 포함되어 있음","2023-04-26 01:54:28",111,839092
633,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 02:09:01",265,845472
634,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 02:21:34",116,843389
635,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 02:31:43",318,846414
636,기타,"2023-04-26 02:32:31",132,842952
637,"불쾌한 내용이 포함되어 있음","2023-04-26 02:44:43",305,845616
638,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 03:14:46",315,846095
639,"이 질문은 재미없어요","2023-04-26 03:21:14",144,844851
640,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 03:33:57",170,839084
641,"불쾌한 내용이 포함되어 있음","2023-04-26 03:49:40",111,839817
642,기타,"2023-04-26 04:01:47",186,845438
643,"불쾌한 내용이 포함되어 있음","2023-04-26 04:03:13",111,841437
645,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 04:05:42",113,840519
646,기타,"2023-04-26 04:13:52",268,840977
647,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 04:14:17",205,846503
648,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 04:14:43",205,846503
649,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 04:15:28",182,843891
650,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 04:26:35",153,845472
651,기타,"2023-04-26 04:44:25",234,838724
652,"이 질문은 재미없어요","2023-04-26 05:11:37",287,837836
653,"이 질문은 재미없어요","2023-04-26 05:14:06",254,845588
654,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 05:32:47",205,846503
655,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 05:35:30",298,841286
656,기타,"2023-04-26 05:57:37",113,839058
657,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 06:19:12",180,839026
658,기타,"2023-04-26 06:34:45",180,839026
659,기타,"2023-04-26 06:42:14",274,846573
660,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 06:52:51",136,843231
661,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 07:12:12",157,844645
662,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 07:13:34",199,846938
663,기타,"2023-04-26 07:54:11",206,842742
664,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 08:04:34",243,846974
665,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 08:04:45",257,846974
666,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 08:15:26",191,845523
667,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 08:15:56",209,842010
668,"선정적이거나 자극적인 질문","2023-04-26 08:27:55",108,846994
669,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 08:41:01",140,840008
671,기타,"2023-04-26 08:56:24",181,840629
672,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 09:03:55",231,846065
673,기타,"2023-04-26 09:13:41",145,839404
674,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 09:13:45",145,839404
675,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 09:13:50",194,844088
676,"이 질문은 재미없어요","2023-04-26 09:24:45",306,837635
677,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 09:25:13",107,838128
678,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 10:02:47",235,846280
679,기타,"2023-04-26 10:24:11",296,846391
680,기타,"2023-04-26 10:31:42",307,838706
681,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 10:33:46",286,846680
682,기타,"2023-04-26 10:36:59",192,839147
683,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 10:38:54",136,846015
684,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 10:39:03",99,846015
685,기타,"2023-04-26 10:53:51",146,842375
686,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 10:54:02",146,842375
687,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 10:54:36",252,847230
688,기타,"2023-04-26 10:57:24",211,845953
690,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 11:03:17",291,847081
691,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 11:24:54",273,846640
692,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 11:25:35",194,841120
693,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 11:44:28",131,838158
694,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 11:45:37",159,847383
696,기타,"2023-04-26 12:38:39",136,843231
698,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 13:12:32",105,845472
699,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 14:01:47",156,846486
700,기타,"2023-04-26 14:03:40",185,840403
701,기타,"2023-04-26 14:11:52",297,838830
702,기타,"2023-04-26 14:22:13",144,846486
703,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 14:36:39",233,846148
704,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 14:38:22",265,845877
705,"이 질문은 재미없어요","2023-04-26 14:38:39",259,844851
706,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 14:40:30",156,844369
707,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 14:44:34",191,846124
709,"불쾌한 내용이 포함되어 있음","2023-04-26 15:01:13",125,845630
710,"불쾌한 내용이 포함되어 있음","2023-04-26 15:01:24",278,845630
711,"불쾌한 내용이 포함되어 있음","2023-04-26 15:01:34",277,845630
712,"불쾌한 내용이 포함되어 있음","2023-04-26 15:01:43",117,845630
713,"불쾌한 내용이 포함되어 있음","2023-04-26 15:01:59",242,845630
714,"불쾌한 내용이 포함되어 있음","2023-04-26 15:02:08",150,845630
715,"불쾌한 내용이 포함되어 있음","2023-04-26 15:02:13",246,845630
716,"선정적이거나 자극적인 질문","2023-04-26 15:02:23",252,845630
717,"불쾌한 내용이 포함되어 있음","2023-04-26 15:02:28",141,845630
718,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 15:04:33",136,845535
719,기타,"2023-04-26 15:05:01",136,845535
723,"이 질문은 재미없어요","2023-04-26 15:24:17",208,844851
726,기타,"2023-04-26 15:27:50",109,845785
727,"이 질문은 재미없어요","2023-04-26 15:52:06",261,838538
728,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 15:52:11",261,838538
729,"선정적이거나 자극적인 질문","2023-04-26 16:03:17",227,846069
730,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 16:03:24",227,846069
731,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 16:07:12",288,841071
732,"이 질문은 재미없어요","2023-04-26 16:19:04",179,844851
733,기타,"2023-04-26 16:30:30",184,845189
734,기타,"2023-04-26 17:21:05",280,845877
735,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 19:25:36",196,843089
736,"불쾌한 내용이 포함되어 있음","2023-04-26 19:29:57",116,842005
737,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 20:09:38",235,839893
738,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 20:33:08",324,847422
739,"이 질문은 재미없어요","2023-04-26 21:51:50",111,847253
740,"이 질문은 재미없어요","2023-04-26 21:52:06",111,847253
741,"이 질문은 재미없어요","2023-04-26 21:58:21",301,845673
742,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 00:19:38",308,847422
743,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 00:45:58",321,845472
744,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 01:48:29",197,848381
745,"불쾌한 내용이 포함되어 있음","2023-04-27 01:57:41",321,843948
746,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 03:04:47",263,847082
747,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 03:27:47",116,847003
748,기타,"2023-04-27 05:05:54",175,843218
749,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 05:15:14",124,845660
750,"불쾌한 내용이 포함되어 있음","2023-04-27 05:19:44",108,848341
751,"이 질문은 재미없어요","2023-04-27 07:21:01",197,844851
752,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 07:53:21",141,847110
753,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 08:20:52",165,848197
754,"이 질문은 재미없어요","2023-04-27 08:21:29",111,846505
755,"불쾌한 내용이 포함되어 있음","2023-04-27 08:27:51",305,845616
756,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 08:29:54",239,843089
757,"선정적이거나 자극적인 질문","2023-04-27 08:31:17",125,848117
758,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 08:45:11",255,848743
759,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 09:51:39",118,848171
760,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 09:53:32",295,847004
761,"선정적이거나 자극적인 질문","2023-04-27 09:53:49",237,847004
762,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 09:53:56",295,847004
763,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 09:54:07",295,847004
764,기타,"2023-04-27 09:54:16",298,847004
765,"오타가 있음","2023-04-27 09:54:40",301,847004
766,"불쾌한 내용이 포함되어 있음","2023-04-27 09:54:45",111,847004
767,"오타가 있음","2023-04-27 09:54:53",295,847004
768,"이 질문은 재미없어요","2023-04-27 09:55:02",298,847004
769,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 09:57:57",197,848380
770,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 10:07:09",193,840156
771,기타,"2023-04-27 10:26:58",132,840867
772,"이 질문은 재미없어요","2023-04-27 10:28:33",189,839885
773,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 10:41:43",231,847366
774,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 11:08:25",315,846860
775,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 11:36:47",309,848775
776,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 11:47:41",106,846795
777,"이 질문은 재미없어요","2023-04-27 11:54:02",295,847188
778,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 12:45:49",133,846324
779,"이 질문은 재미없어요","2023-04-27 12:47:21",317,848090
780,"불쾌한 내용이 포함되어 있음","2023-04-27 12:47:34",255,847408
781,기타,"2023-04-27 12:58:21",130,845660
782,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 13:04:09",134,843985
783,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 13:04:40",175,843985
784,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 13:16:33",266,847422
788,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 13:55:06",108,848131
789,"이 질문은 재미없어요","2023-04-27 13:58:55",138,847383
790,기타,"2023-04-27 13:59:01",138,847383
791,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 14:06:26",147,842124
792,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 14:09:06",252,848374
793,"이 질문은 재미없어요","2023-04-27 14:18:38",246,848349
794,"불쾌한 내용이 포함되어 있음","2023-04-27 14:22:10",131,848788
795,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 14:34:16",126,840893
796,기타,"2023-04-27 14:40:38",197,840911
797,"불쾌한 내용이 포함되어 있음","2023-04-27 14:46:42",299,848980
798,"불쾌한 내용이 포함되어 있음","2023-04-27 14:48:42",270,845222
799,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 14:50:10",100,840509
800,"이 질문은 재미없어요","2023-04-27 14:59:00",190,848743
